B9401.KOLLIUTS,B9401.KOLLINR,B9401.SKAPDAT,B9401.SKAPTIM,B9401.FRDPLATS,B9403.ARTNR,B9401.EMBTYP,B9403.ARTANT,B9403.PACKNR,SERIAL NUMBER
,,20230623,110500,4-V-35-13-I,32249217,L3,96,82599504,4405828
,,20230623,110500,4-V-1-5-I,32249217,L3,96,82599504,4405829
,,20230623,110500,3-V-17-11-I,32249217,L3,96,82599504,4405830
,,20230623,110238,4-H-16-2-I,32361312,L4,8,82599499,4405831
,,20230623,110238,3-H-7-12-I,32361312,L4,8,82599499,4405832
,,20230623,110238,5-H-9-1-I,32361312,L4,8,82599499,4405833
,,20230623,110238,3-H-1-10-I,32361312,L4,8,82599499,4405834
,,20230623,110239,2-V-5-11-I,32361312,L4,8,82599499,4405835
,,20230623,110239,3-V-5-2-I,32361312,L4,8,82599499,4405836
,,20230623,110239,5-H-23-7-I,32361312,L4,8,82599499,4405837
,,20230623,110239,4-H-39-3-I,32361312,L4,8,82599499,4405838
,,20230623,110239,3-V-33-6-I,32361312,L4,8,82599499,4405839
,,20230623,110239,4-H-18-14-I,32361312,L4,8,82599499,4405840
,,20230623,110239,4-H-10-3-I,32361312,L4,8,82599499,4405841
,,20230623,110239,6-V-21-1-I,32361312,L4,8,82599499,4405842
,,20230623,110239,5-V-19-9-I,32361312,L4,8,82599499,4405843
,,20230623,110239,4-H-15-12-I,32361312,L4,8,82599499,4405844
,,20230623,110239,6-H-5-11-I,32361312,L4,8,82599499,4405845
,,20230623,110239,1-V-2-2-I,32361312,L4,8,82599499,4405846
,,20230623,110239,6-V-14-1-I,32361312,L4,8,82599499,4405847
,,20230623,110239,4-V-38-6-I,32361312,L4,8,82599499,4405848
,,20230623,110239,5-V-34-14-I,32361312,L4,8,82599499,4405849
,,20230623,110239,6-V-22-6-I,32361312,L4,8,82599499,4405850
,,20230623,110239,5-H-19-7-I,32361312,L4,8,82599499,4405851
,,20230623,110239,2-H-31-9-I,32361312,L4,8,82599499,4405852
,,20230623,110239,4-V-33-6-I,32361312,L4,8,82599499,4405853
,,20230623,110239,1-H-9-2-I,32361312,L4,8,82599499,4405854
,,20230623,110239,1-H-23-12-I,32361312,L4,8,82599499,4405855
,,20230623,110239,2-V-33-12-I,32361312,L4,8,82599499,4405856
,,20230623,110239,3-V-31-2-I,32361312,L4,8,82599499,4405857
,,20230623,110240,2-H-3-14-I,32361312,L5,8,82599499,4405858
,,20230623,110240,2-V-5-12-I,32361312,L4,8,82599499,4405859
,,20230623,110240,5-H-5-6-I,32361312,L4,8,82599499,4405860
,,20230623,110240,1-H-9-12-I,32361312,L4,8,82599499,4405861
,,20230623,110240,3-H-1-3-I,32361312,L4,8,82599499,4405862
,,20230623,110240,4-V-1-12-I,32361312,L4,8,82599499,4405863
,,20230623,110240,1-V-8-7-I,32361312,L4,8,82599499,4405864
,,20230623,110240,3-V-23-7-I,32361312,L4,8,82599499,4405865
,,20230623,110240,5-H-8-3-I,32361312,L4,8,82599499,4405866
,,20230623,110240,6-H-8-12-I,32361312,L4,8,82599499,4405867
,,20230623,110240,1-V-14-12-I,32361312,L4,8,82599499,4405868
,,20230623,110240,5-H-35-2-I,32361312,L4,8,82599499,4405869
,,20230623,110240,4-V-5-6-I,32361312,L4,8,82599499,4405870
,,20230623,110240,2-V-14-2-I,32361312,L4,8,82599499,4405871
,,20230623,110240,2-V-24-1-I,32361312,L4,8,82599499,4405872
,,20230623,110240,3-H-30-14-I,32361312,L4,8,82599499,4405873
,,20230623,110240,2-H-1-11-I,32361312,L4,8,82599499,4405874
,,20230623,110240,5-H-11-7-I,32361312,L4,8,82599499,4405875
,,20230623,110240,5-H-12-3-I,32361312,L4,8,82599499,4405876
,,20230623,110240,2-V-21-13-I,32361312,L4,8,82599499,4405877
,,20230623,110240,4-H-17-2-I,32361312,L4,8,82599499,4405878
,,20230623,110240,1-V-3-7-I,32361312,L4,8,82599499,4405879
,,20230623,110240,6-H-27-7-I,32361312,L4,8,82599499,4405880
,,20230623,110240,5-H-33-14-I,32361312,L5,8,82599499,4405881
,,20230623,110241,1-V-8-6-I,32361312,L4,8,82599499,4405882
,,20230623,110241,2-V-20-3-I,32361312,L4,8,82599499,4405883
,,20230623,110241,5-V-34-3-I,32361312,L4,8,82599499,4405884
,,20230623,110241,3-V-23-6-I,32361312,L4,8,82599499,4405885
,,20230623,110241,1-V-46-14-I,32361312,L5,8,82599499,4405886
,,20230623,110241,4-V-27-1-I,32361312,L4,8,82599499,4405887
,,20230623,110241,3-V-4-6-I,32361312,L4,8,82599499,4405888
,,20230623,110241,2-V-6-2-I,32361312,L4,8,82599499,4405889
,,20230623,110241,1-H-8-3-I,32361312,L4,8,82599499,4405890
,,20230623,110241,4-H-5-7-I,32361312,L4,8,82599499,4405891
,,20230623,110241,2-H-32-3-I,32361312,L4,8,82599499,4405892
,,20230623,110241,3-H-16-9-I,32361312,L4,8,82599499,4405893
,,20230623,110241,2-V-24-3-I,32361312,L4,8,82599499,4405894
,,20230623,110241,1-H-1-12-I,32361312,L4,8,82599499,4405895
,,20230623,110241,3-V-2-3-I,32361312,L4,8,82599499,4405896
,,20230623,110241,5-V-15-3-I,32361312,L4,8,82599499,4405897
,,20230623,110241,2-V-12-1-I,32361312,L4,8,82599499,4405898
,,20230623,110241,4-H-4-14-I,32361312,L5,8,82599499,4405899
,,20230623,110241,6-H-16-12-I,32361312,L4,8,82599499,4405900
,,20230623,110241,2-V-23-2-I,32361312,L4,8,82599499,4405901
,,20230623,110241,2-V-22-7-I,32361312,L4,8,82599499,4405902
,,20230623,110241,6-V-10-10-I,32361312,L4,8,82599499,4405903
,,20230623,110241,6-V-12-10-I,32361312,L4,8,82599499,4405904
,,20230623,110241,2-H-12-2-I,32361312,L4,8,82599499,4405905
,,20230623,110500,5-V-26-12-I,32249217,L3,96,82599504,4405906
,,20230623,110500,3-V-38-1-I,32249217,L3,96,82599504,4405907
,,20230623,110500,5-V-22-14-I,32249217,L3,96,82599504,4405908
,,20230623,110500,2-V-25-9-I,32249217,L3,96,82599504,4405909
,,20230623,140709,4-V-45-11-I,32312069,L4,36,80098767,4405910
,,20230623,140709,6-V-46-14-I,32312069,L4,36,80098767,4405911
,,20230623,140709,4-H-41-6-I,32312069,L4,36,80098767,4405912
,,20230623,140709,6-H-34-13-I,32312069,L4,36,80098767,4405913
,,20230623,140709,6-H-44-2-I,32312069,L4,36,80098767,4405914
,,20230623,140709,5-H-34-7-I,32312069,L4,36,80098767,4405915
,,20230623,140709,6-H-4-13-I,32312069,L4,36,80098767,4405916
,,20230623,140709,5-H-20-2-I,32312069,L4,36,80098767,4405917
,,20230623,140709,1-V-3-13-I,32312069,L4,36,80098767,4405918
,,20230623,140709,3-V-17-13-I,32312069,L4,36,80098767,4405919
,,20230623,140709,2-H-43-14-I,32312069,L4,36,80098767,4405920
,,20230623,140707,4-H-26-11-I,32267911,L2,60,80098766,4405921
,,20230623,140708,5-V-13-9-I,32267911,L2,60,80098766,4405922
,,20230623,140708,6-V-12-9-I,32267911,L2,60,80098766,4405923
,,20230623,140708,2-V-22-8-I,32267911,L2,60,80098766,4405924
,,20230623,140708,4-H-46-13-I,32267911,L2,60,80098766,4405925
,,20230623,140708,2-V-9-5-I,32267911,L2,60,80098766,4405926
,,20230623,140712,4-V-14-1-I,32140004,L4,240,80098770,4405927
,,20230623,140709,5-H-17-6-I,32213460,L4,36,80098756,4405928
,,20230623,140708,5-V-8-5-I,32267911,L2,60,80098766,4405929
,,20230623,140708,2-V-1-4-I,32267911,L2,60,80098766,4405930
,,20230623,140708,2-V-8-5-I,32267911,L2,60,80098766,4405931
,,20230623,140708,6-V-21-5-I,32267911,L2,60,80098766,4405932
,,20230623,140710,4-H-46-12-I,32298333,L3,60,80098755,4405933
,,20230623,140708,6-H-19-13-I,32267911,L2,60,80098766,4405934
,,20230623,140710,1-V-11-3-I,32298333,L3,60,80098755,4405935
,,20230623,140710,3-V-16-6-I,32298333,L3,60,80098755,4405936
,,20230623,140710,6-H-37-3-I,32298333,L3,60,80098755,4405937
,,20230623,140710,5-H-24-4-I,32298333,L3,60,80098755,4405938
,,20230623,140710,2-V-21-4-I,32298333,L3,60,80098755,4405939
,,20230623,140710,1-H-13-5-I,32298333,L3,60,80098755,4405940
,,20230623,140710,3-V-13-4-I,32298333,L3,60,80098755,4405941
,,20230623,140710,5-H-16-5-I,32298333,L3,60,80098755,4405942
,,20230623,140711,1-V-24-12-I,32298333,L3,60,80098755,4405943
,,20230623,140711,1-V-9-5-I,32298333,L3,60,80098755,4405944
,,20230623,140711,4-V-33-10-I,32298333,L3,60,80098755,4405945
,,20230623,140711,4-H-41-13-I,32298333,L3,60,80098755,4405946
,,20230623,140711,2-H-22-11-I,32298333,L3,60,80098755,4405947
,,20230623,140711,4-V-14-5-I,32298333,L3,60,80098755,4405948
,,20230623,140711,3-H-31-4-I,32298333,L3,60,80098755,4405949
,,20230623,140711,4-H-22-6-I,32298333,L3,60,80098755,4405950
,,20230623,140711,2-V-11-10-I,32298333,L3,60,80098755,4405951
,,20230623,140711,4-H-46-11-I,32298333,L3,60,80098755,4405952
,,20230623,140711,5-H-15-8-I,32298333,L3,60,80098755,4405953
,,20230623,140711,5-V-17-2-I,32298333,L3,60,80098755,4405954
,,20230623,140711,2-H-25-2-I,32298333,L3,60,80098755,4405955
,,20230623,140711,1-H-11-13-I,32298333,L3,60,80098755,4405956
,,20230623,140711,4-H-34-8-I,32298333,L3,60,80098755,4405957
,,20230623,140711,3-H-14-9-I,32298333,L3,60,80098755,4405958
,,20230623,140711,4-H-30-2-I,32298333,L3,60,80098755,4405959
,,20230623,140711,3-V-25-8-I,32298333,L3,60,80098755,4405960
,,20230623,140711,5-V-15-14-I,32298333,L3,60,80098755,4405961
,,20230623,140711,3-V-38-10-I,32298333,L3,60,80098755,4405962
,,20230623,140711,5-H-19-12-I,32298333,L3,60,80098755,4405963
,,20230623,140711,2-H-11-2-I,32298333,L3,60,80098755,4405964
,,20230623,140711,4-V-34-5-I,32298333,L3,60,80098755,4405965
,,20230623,140710,3-H-1-9-I,32312069,L4,36,80098767,4405966
,,20230623,140710,3-V-13-1-I,32312069,L4,36,80098767,4405967
,,20230623,140710,4-V-42-6-I,32312069,L4,36,80098767,4405968
,,20230623,140710,4-H-28-12-I,32312069,L4,36,80098767,4405969
,,20230623,140710,6-V-5-14-I,32312069,L4,36,80098767,4405970
,,20230623,140710,6-V-45-9-I,32312069,L4,36,80098767,4405971
,,20230623,140710,6-H-14-10-I,32312069,L4,36,80098767,4405972
,,20230623,140710,3-H-12-7-I,32312069,L4,36,80098767,4405973
,,20230623,140710,6-H-37-14-I,32312069,L4,36,80098767,4405974
,,20230623,140710,1-V-25-9-I,32312069,L4,36,80098767,4405975
,,20230623,140710,6-V-39-10-I,32312069,L4,36,80098767,4405976
,,20230623,140710,5-H-40-14-I,32312069,L4,36,80098767,4405977
,,20230623,140707,6-V-34-10-I,31493364,L4,576,80098768,4405978
,,20230623,140710,4-H-41-10-I,32312069,L4,36,80098767,4405979
,,20230623,140710,6-V-40-11-I,32312069,L4,36,80098767,4405980
,,20230623,140710,3-H-32-11-I,32312069,L4,36,80098767,4405981
,,20230623,140710,5-V-21-13-I,32312069,L4,36,80098767,4405982
,,20230623,140711,4-V-46-11-I,32298333,L3,60,80098755,4405983
,,20230623,140708,3-V-18-7-I,32267911,L2,60,80098766,4405984
,,20230623,140708,1-H-19-10-I,32267911,L2,60,80098766,4405985
,,20230623,140708,4-V-30-5-I,32267911,L2,60,80098766,4405986
,,20230623,140708,4-V-33-11-I,32267911,L2,60,80098766,4405987
,,20230623,140708,2-H-35-6-I,32267911,L3,60,80098766,4405988
,,20230623,140708,3-H-9-3-I,32267911,L2,60,80098766,4405989
,,20230623,140708,2-V-6-8-I,32267911,L2,60,80098766,4405990
,,20230623,140708,5-V-20-7-I,32267911,L2,60,80098766,4405991
,,20230623,140708,4-H-35-11-I,32267911,L2,60,80098766,4405992
,,20230623,140708,5-H-9-12-I,32267911,L2,60,80098766,4405993
,,20230623,140708,4-V-14-6-I,32267911,L2,60,80098766,4405994
,,20230623,140708,6-H-31-3-I,32267911,L2,60,80098766,4405995
,,20230623,140712,3-V-7-13-I,31480753,L1,2000,80098771,4405996
,,20230623,140712,1-V-41-3-I,32140004,L4,240,80098770,4405997
,,20230623,140609,6-V-12-6-I,32140004,L4,240,80098769,4405998
,,20230623,140708,4-V-14-7-I,32267911,L2,60,80098766,4405999
,,20230623,140709,4-H-22-4-I,32267911,L2,60,80098766,4406000
,,20230623,140709,4-V-11-12-I,32267911,L2,60,80098766,4406001
,,20230623,140709,2-H-22-7-I,32267911,L2,60,80098766,4406002
,,20230623,140709,5-H-8-13-I,32267911,L2,60,80098766,4406003
,,20230623,140709,6-H-1-4-I,32267911,L2,60,80098766,4406004
,,20230623,140709,6-V-21-10-I,32267911,L2,60,80098766,4406005
,,20230623,140709,4-V-12-6-I,32267911,L2,60,80098766,4406006
,,20230623,140709,5-H-14-3-I,32267911,L2,60,80098766,4406007
,,20230623,140709,2-H-23-13-I,32267911,L2,60,80098766,4406008
,,20230623,94228,4-H-2-12-I,32363034,L1,96,576356,4406009
,,20230623,94228,6-V-11-5-I,32363034,L1,96,576356,4406010
,,20230623,94228,6-V-9-10-I,32363034,L1,96,576356,4406011
,,20230623,94228,2-V-7-8-I,32363034,L1,96,576356,4406012
,,20230623,94229,1-H-1-8-I,32363034,L1,96,576356,4406013
,,20230623,94229,6-H-23-5-I,32363034,L1,96,576356,4406014
,,20230623,94230,2-V-15-13-I,32363034,L1,96,576356,4406015
,,20230623,120037,5-H-3-11-I,32382249,L3,84,51804963,4406016
,,20230623,120037,3-H-35-13-I,32382249,L3,84,51804963,4406017
,,20230623,120037,4-V-36-9-I,32382249,L3,84,51804963,4406018
,,20230623,120038,6-V-32-7-I,32382249,L3,84,51804963,4406019
,,20230623,120038,1-H-16-1-I,32382249,L3,84,51804963,4406020
,,20230623,120038,6-H-32-8-I,32382249,L3,84,51804963,4406021
,,20230623,120038,5-H-23-9-I,32382249,L3,84,51804963,4406022
,,20230623,120038,2-H-13-7-I,32382249,L3,84,51804963,4406023
,,20230623,120038,4-H-28-1-I,32382249,L3,84,51804963,4406024
,,20230623,120038,6-V-16-7-I,32382249,L3,84,51804963,4406025
,,20230623,120038,2-V-24-13-I,32382249,L3,84,51804963,4406026
,,20230623,120038,4-V-34-12-I,32382249,L3,84,51804963,4406027
,,20230623,120038,5-H-14-7-I,32382249,L3,84,51804963,4406028
,,20230623,120038,2-H-22-4-I,32382249,L3,84,51804963,4406029
,,20230623,120038,6-H-8-8-I,32382249,L3,84,51804963,4406030
,,20230623,120038,3-V-33-4-I,32382249,L3,84,51804963,4406031
,,20230623,120038,4-H-24-1-I,32382249,L3,84,51804963,4406032
,,20230623,120038,6-V-23-7-I,32382249,L3,84,51804963,4406033
,,20230623,120038,4-H-33-3-I,32382249,L3,84,51804963,4406034
,,20230623,120038,3-V-21-6-I,32382249,L3,84,51804963,4406035
,,20230623,120038,3-H-23-5-I,32382249,L3,84,51804963,4406036
,,20230623,120038,6-V-1-5-I,32382249,L3,84,51804963,4406037
,,20230623,120038,4-H-12-4-I,32382249,L3,84,51804963,4406038
,,20230623,120038,5-V-21-8-I,32382249,L3,84,51804963,4406039
,,20230623,120038,6-V-31-12-I,32382249,L3,84,51804963,4406040
,,20230623,120039,4-H-21-12-I,32382249,L3,84,51804963,4406041
,,20230624,113800,3-V-22-5-I,982777,K2,24000,2641529,4406042
,,20230624,113800,2-V-27-14-I,982777,K2,24000,2641529,4406043
,,20230624,113800,5-H-2-5-I,982777,K1,4800,2641529,4406044
,,20230624,113859,4-V-10-4-Y,986387,K1,18000,2641531,4406045
,,20230624,113859,3-V-5-5-Y,986387,K1,18000,2641531,4406046
,,20230624,113859,4-V-42-8-Y,986387,K1,18000,2641531,4406047
,,20230624,113859,3-V-33-11-Y,986387,K1,18000,2641531,4406048
,,20230624,113859,1-H-25-3-I,986387,K1,18000,2641531,4406049
,,20230624,113859,3-V-19-3-I,986387,K1,18000,2641531,4406050
,,20230624,113859,2-V-25-1-I,986387,K1,18000,2641531,4406051
,,20230624,113859,4-V-36-13-Y,986387,K1,18000,2641531,4406052
,,20230624,113859,5-H-32-13-Y,986387,K1,12000,2641531,4406053
,,20230624,113929,4-H-26-7-Y,985135,K2,15400,2646770,4406054
,,20230624,113929,3-V-5-5-I,985135,K2,16800,2646770,4406055
,,20230624,113929,5-V-33-1-Y,985135,K1,11200,2646770,4406056
,,20230624,114229,2-H-24-7-I,986077,K2,15000,2641580,4406057
,,20230624,114229,5-H-36-9-Y,986075,K1,15000,2641580,4406058
,,20230624,114229,5-H-14-9-Y,986075,K1,15000,2641580,4406059
,,20230624,114229,1-H-21-7-Y,30746529,K1,12000,2641580,4406060
,,20230624,114429,5-V-9-5-I,30746710,K2,15200,2634357,4406061
,,20230624,104606,6-V-9-13-Y,32380012,K3,72,24657866,4406062
,,20230624,104606,3-V-8-5-Y,32380012,K3,72,24657866,4406063
,,20230624,104606,5-H-24-5-I,32380012,K3,72,24657866,4406064
,,20230624,104606,6-H-9-8-Y,32380012,K3,72,24657866,4406065
,,20230624,104606,6-H-35-13-Y,32380012,K3,72,24657866,4406066
,,20230624,104606,2-V-28-1-Y,32380012,K3,72,24657866,4406067
,,20230624,104606,3-H-16-10-Y,32380012,K3,72,24657866,4406068
,,20230624,104606,4-H-6-9-Y,32380012,K3,72,24657866,4406069
,,20230624,104606,1-V-17-14-Y,32380012,K3,72,24657866,4406070
,,20230624,104607,6-H-9-8-I,32380012,K3,72,24657866,4406071
,,20230624,104607,5-V-27-3-I,32380012,K3,72,24657866,4406072
,,20230624,104607,3-H-25-9-Y,32380012,K3,72,24657866,4406073
,,20230624,104606,5-H-27-5-I,32380012,K3,72,24657866,4406074
,,20230624,104606,3-V-12-3-I,32380012,L4,72,24661855,4406075
,,20230624,104606,2-H-21-5-I,32380012,K3,72,24661855,4406076
,,20230624,104606,4-H-10-6-I,32380012,K3,72,24661855,4406077
,,20230624,104606,4-H-10-6-Y,32380012,K3,72,24661855,4406078
,,20230624,104606,2-V-20-6-I,32380012,K3,72,24661855,4406079
,,20230624,104606,1-V-6-5-Y,32380012,K3,72,24661855,4406080
,,20230624,104606,4-H-6-9-I,32380012,K3,72,24661855,4406081
,,20230624,104607,5-H-17-8-Y,32380012,K3,72,24657866,4406082
,,20230624,104607,2-H-24-1-Y,32380012,K3,72,24657866,4406083
,,20230624,104607,6-H-15-8-Y,32380012,K3,72,24657866,4406084
,,20230624,104606,5-V-17-4-Y,32380012,K3,72,24661855,4406085
,,20230624,104606,4-H-26-7-I,32380012,K3,72,24661855,4406086
,,20230624,163753,1-H-26-14-I,32361535,L4,54,82599639,4406087
,,20230624,163753,4-H-9-13-I,32361535,L4,54,82599639,4406088
,,20230624,163753,6-H-6-6-I,32361535,L4,54,82599639,4406089
,,20230624,163753,3-V-40-3-I,32361535,L4,54,82599639,4406090
,,20230624,163753,1-H-25-14-I,32361535,L4,54,82599639,4406091
,,20230624,163753,3-V-40-11-I,32361535,L4,54,82599639,4406092
,,20230624,163753,4-H-14-13-I,32361535,L4,54,82599639,4406093
,,20230626,75659,4-V-1-8-I,32298298,L2,60,,4406094
,,20230626,81938,6-V-2-9-I,32361312,L4,8,,4406095
,,20230626,81843,1-H-4-9-I,32361312,L4,8,,4406096
,,20230626,95037,5-V-12-8-I,32382249,L3,84,,4406097
,,20230626,101459,5-H-20-6-I,31480337,L3,2160,,4406098
,,20230626,112221,2-H-10-4-I,31480337,L3,2160,,4406099
,,20230626,125858,1-V-2-13-I,32140004,L4,240,,4406100
,,20230626,134622,3-H-26-4-I,32298333,L3,60,,4406101
,,20230626,141811,3-V-4-3-I,31493387,L4,256,,4406102
,,20230626,142011,3-V-4-1-I,32382362,L4,240,,4406103
,,20230626,143722,3-V-37-2-I,31430607,L3,512,,4406104
,,20230626,144149,4-V-15-7-I,32382362,L4,240,,4406105
,,20230626,144149,3-V-31-10-I,32382362,L4,240,,4406106
,,20230626,145440,5-H-22-10-I,32255344,K2,2052,,4406107
,,20230626,145449,1-V-10-6-I,32232813,L4,18,,4406108
,,20230626,145559,2-V-33-4-I,32255344,K2,2052,,4406109
,,20230626,150117,2-V-38-10-I,32298901,L3,100,,4406110
,,20230626,150422,4-H-16-1-I,32298903,L3,100,,4406111
,,20230626,150854,2-H-29-6-I,32298901,L3,100,,4406112
,,20230626,151349,2-V-18-11-I,32298901,L3,100,,4406113
,,20230626,151950,2-V-31-4-I,32298903,L3,100,,4406114
,,20230626,212714,6-H-36-4-I,32298903,L3,100,,4406115
,,20230626,205538,2-V-16-14-I,32298903,L3,100,,4406116
,,20230626,204905,6-V-34-13-I,32298903,L3,100,,4406117
,,20230626,205603,4-V-44-12-I,32298903,L3,100,,4406118
,,20230626,151635,4-V-26-7-I,32298901,L3,100,,4406119
,,20230626,152229,4-V-7-4-I,32298902,L3,100,,4406120
,,20230626,152259,3-H-28-5-I,32298902,L3,100,,4406121
,,20230626,152358,1-V-25-11-I,32276984,L1,1600,,4406122
,,20230626,152429,5-V-23-1-I,31316051,L4,8000,,4406123
,,20230626,161129,4-V-3-13-I,32298904,L4,100,,4406124
,,20230626,152640,1-H-25-12-I,32298904,L3,100,,4406125
,,20230626,152915,6-H-11-9-I,32298901,L3,100,,4406126
,,20230626,153214,3-H-26-2-I,32298901,L3,100,,4406127
,,20230626,153141,2-H-36-10-I,32298901,L3,100,,4406128
,,20230626,160808,5-H-41-9-I,32382362,L4,240,,4406129
,,20230626,162117,3-H-1-8-I,32298904,L3,100,,4406130
,,20230626,162346,3-V-18-8-I,32298904,L3,100,,4406131
,,20230626,204238,5-H-33-1-I,32298904,L3,100,,4406132
,,20230626,204700,4-V-4-5-I,32298904,L3,100,,4406133
,,20230626,163124,4-V-34-2-I,32298902,L3,100,,4406134
,,20230626,163351,6-V-35-3-I,32298902,L3,100,,4406135
,,20230626,163201,4-H-34-10-I,32298902,L3,100,,4406136
,,20230626,205517,6-V-35-14-I,32298902,L3,100,,4406137
,,20230626,205615,6-H-36-1-I,32298902,L3,100,,4406138
,,20230626,210843,4-V-45-5-I,32298902,L3,100,,4406139
,,20230626,211836,5-V-36-2-I,32298902,L3,100,,4406140
,,20230626,211956,6-V-28-12-I,32298902,L3,100,,4406141
,,20230626,212232,4-H-45-4-I,32298902,L3,100,,4406142
,,20230626,212106,3-V-29-7-I,32298902,L3,100,,4406143
,,20230626,212040,3-H-7-10-I,32298902,L3,100,,4406144
,,20230626,163239,3-V-17-7-I,32232813,L4,18,,4406145
,,20230626,183414,1-V-14-4-I,32222712,L2,3456,,4406146
,,20230626,184915,3-H-34-13-I,32361308,L4,24,,4406147
,,20230626,190555,5-V-15-2-I,31460664,L1,2400,,4406148
,,20230626,191124,4-V-43-14-I,31316051,L4,8000,,4406149
,,20230626,204437,3-V-16-7-I,32298901,L3,100,,4406150
,,20230626,204728,2-V-38-12-I,32298901,L3,100,,4406151
,,20230626,204914,4-V-24-13-I,32298901,L3,100,,4406152
,,20230626,204849,3-V-19-5-I,32298904,L3,100,,4406153
,,20230626,205829,5-H-5-14-I,31499915,L5,592,,4406154
,,20230626,210435,1-H-24-7-I,31459815,L3,12,,4406155
,,20230626,212428,4-V-45-4-I,32298902,L3,100,,4406156
,,20230626,212530,6-H-25-3-I,32298902,L3,100,,4406157
,,20230626,212553,6-V-36-3-I,32298902,L3,100,,4406158
,,20230626,212741,3-V-35-10-I,32298902,L3,100,,4406159
,,20230626,212804,4-H-45-5-I,32298902,L3,100,,4406160
,,20230626,212257,5-H-36-12-I,32298902,L3,100,,4406161
,,20230626,212835,2-V-17-10-I,32298902,L3,100,,4406162
,,20230626,212909,1-H-25-10-I,32298902,L3,100,,4406163
,,20230626,212953,3-H-37-3-I,32298902,L3,100,,4406164
,,20230626,213427,1-V-26-4-I,32298902,L3,100,,4406165
,,20230626,213541,4-V-22-4-Y,32267556,K2,64,,4406166
,,20230626,213609,4-H-1-5-I,32267556,L3,64,,4406167
,,20230626,213215,5-V-36-12-I,32298901,L3,100,,4406168
,,20230626,213322,4-H-45-6-I,32298903,L3,100,,4406169
,,20230626,213345,3-H-8-10-I,32298903,L3,100,,4406170
,,20230626,215119,6-V-14-13-Y,32267556,K2,64,,4406171
,,20230626,214755,6-V-18-6-Y,32267556,K2,64,,4406172
,,20230626,214718,6-V-18-2-Y,32267556,K2,64,,4406173
,,20230626,214556,2-H-2-6-I,32267556,K2,64,,4406174
,,20230626,215340,4-H-46-14-I,31368821,L4,200,,4406175
,,20230626,215453,2-V-24-11-I,31258024,L3,6000,,4406176
,,20230626,220656,2-H-2-6-Y,32267556,K2,64,,4406177
,,20230626,220753,5-H-4-5-Y,32267556,K2,64,,4406178
,,20230626,222045,6-V-18-9-I,31459815,L3,12,,4406179
,,20230626,222418,4-H-13-7-I,31459815,L3,12,,4406180
,,20230626,231941,6-H-19-8-Y,32267556,K2,64,,4406181
,,20230626,232014,1-H-29-4-Y,32267556,K2,64,,4406182
,,20230626,232331,2-V-39-3-Y,31460910,K3,112,,4406183
,,20230626,232425,5-V-20-5-I,31460910,K3,112,,4406184
,,20230626,232356,2-V-8-14-I,31460910,K3,112,,4406185
,,20230626,233725,5-H-37-7-I,31480337,L3,2160,,4406186
,,20230626,234201,1-V-26-11-I,31480337,L3,2160,,4406187
,,20230626,234348,5-V-19-6-I,31480337,L3,2160,,4406188
,,20230626,234443,3-V-38-4-I,31480337,L3,2160,,4406189
,,20230626,234642,2-H-35-4-I,31480337,L3,2160,,4406190
,,20230626,234724,5-V-37-8-I,31480337,L3,2160,,4406191
,,20230626,235351,3-H-38-6-I,31480337,L3,2160,,4406192
,,20230626,235019,4-V-8-8-I,32402256,L3,2160,,4406193
,,20230626,235252,4-V-46-4-I,32402256,L3,2160,,4406194
