B9401.KOLLIUTS,B9401.KOLLINR,B9401.SKAPDAT,B9401.SKAPTIM,B9401.FRDPLATS,B9403.ARTNR,B9401.EMBTYP,B9403.ARTANT,B9403.PACKNR
D0SAC,50965977,20230619,205212,6-V-34-5-I,31459815,L3,12,78138462
D0SAC,50965978,20230619,205212,3-H-21-11-I,31459815,L3,12,78138462
D0SAC,50965979,20230619,205212,5-V-34-12-I,31459815,L3,12,78138462
D0SAC,50965980,20230619,205212,2-H-17-12-I,31459815,L3,12,78138462
D0SAC,50965981,20230619,205212,3-V-9-12-I,32361308,L4,24,78138463
D0SAC,50965982,20230619,205212,4-H-11-13-I,32361308,L4,24,78138463
D0SAC,50965983,20230619,205212,5-H-15-11-I,32361308,L4,24,78138463
D0SAC,50965984,20230619,205212,6-V-4-1-I,32361308,L4,24,78138463
D0SAC,50965985,20230619,205212,3-V-12-2-I,32361308,L4,24,78138463
D0SAC,50965986,20230619,205213,1-V-11-2-I,32361308,L4,24,78138463
D0SAC,50965987,20230619,205213,2-H-12-9-I,32361308,L4,24,78138463
D0SAC,50965988,20230619,205213,1-V-27-12-I,32361308,L4,24,78138463
D0SAC,50965989,20230619,205213,3-H-14-1-I,32361308,L4,24,78138463
D0SAC,50965990,20230619,205213,6-H-15-12-I,32361308,L4,24,78138463
D0SAC,50965991,20230619,205213,5-H-17-11-I,32361308,L4,24,78138463
D0SAC,50965992,20230619,205213,2-V-7-3-I,32361308,L4,24,78138463
D0SAC,50965993,20230619,205213,1-V-24-3-I,32361308,L4,24,78138463
D0SAC,50965994,20230619,205213,5-V-17-13-I,32361308,L4,24,78138463
D0SAC,50965995,20230619,205213,5-H-17-1-I,32361308,L4,24,78138463
D0SAC,50965996,20230619,205213,4-V-12-7-I,32361308,L4,24,78138463
D0SAC,50965997,20230619,205213,2-V-15-2-I,32361308,L4,24,78138463
D0SAC,50965998,20230619,205213,1-V-15-2-I,32361308,L4,24,78138463
D0SAC,50965999,20230619,205213,3-H-12-12-I,32361308,L4,24,78138463
D0SAC,50966000,20230619,205213,3-V-14-6-I,32361308,L4,24,78138463
D0SAC,50966001,20230619,205213,3-V-13-2-I,32361308,L4,24,78138463
D0SAC,50966003,20230619,132454,4-H-17-5-I,32382821,L3,12,78138464
D0SAC,50966004,20230619,132454,3-H-15-7-I,32382821,L3,12,78138464
D0SAC,50966005,20230619,132454,2-V-10-10-I,32382821,L3,12,78138464
D0SAC,50966006,20230619,132454,4-V-16-6-I,32382821,L3,12,78138464
D0SAC,50966007,20230619,132454,4-V-13-5-I,32382821,L3,12,78138464
D0SAC,50966008,20230619,132454,4-V-15-5-I,32382821,L3,12,78138464
D0SAC,50966009,20230619,132454,5-V-6-12-I,32382821,L3,12,78138464
D0SAC,50966010,20230619,132454,6-H-21-1-I,32382821,L3,12,78138464
D0SAC,50974499,20230619,205216,3-H-4-7-I,32257802,L4,24,78138487
D0SAC,50974500,20230619,205216,1-V-41-6-I,32257802,L4,24,78138487
D0SAC,50974501,20230619,205216,2-H-18-1-I,32257802,L4,24,78138487
D0SAC,50974502,20230619,205216,2-V-3-11-I,32257802,L4,24,78138487
D0SAC,50974503,20230619,205216,6-V-9-7-I,32257802,L4,24,78138487
D0X1B,517029001,20230619,173609,6-V-17-11-I,31493366,L4,18,21517029
D0X1B,517029002,20230619,173609,1-V-12-1-I,31493366,L4,18,21517029
D0X1B,517029003,20230619,173609,3-V-23-1-I,31493366,L4,18,21517029
D0X1B,517029004,20230619,173609,3-V-22-12-I,31493366,L4,18,21517029
D0X1B,517029005,20230619,173609,4-H-18-6-I,31493366,L4,18,21517029
D0X1B,517029006,20230619,173609,2-H-19-9-I,31493366,L4,18,21517029
D0X1B,517029007,20230619,173609,5-V-13-11-I,31493366,L4,18,21517029
D0X1B,517029008,20230619,173609,4-V-2-3-I,31493366,L4,18,21517029
D0X1B,517029009,20230619,173609,2-V-29-11-I,31493366,L4,18,21517029
D0X1B,517029010,20230619,173609,5-H-15-2-I,31493366,L4,18,21517029
D0X1B,517029011,20230619,173609,3-V-25-9-I,31493366,L4,18,21517029
D0X1B,517029012,20230619,173609,6-V-19-7-I,31493366,L4,18,21517029
D0X1B,517029013,20230619,173609,1-V-10-7-I,31493366,L4,18,21517029
D0X1B,517029014,20230619,173609,2-V-29-7-I,31493366,L4,18,21517029
D0X1B,517029015,20230619,173609,5-V-15-9-I,31493366,L4,18,21517029
D0X1B,517029016,20230619,173609,6-H-8-3-I,31493366,L4,18,21517029
D0X1B,517029017,20230619,173609,5-H-14-12-I,31493366,L4,18,21517029
D0X1B,517029018,20230619,173609,4-V-19-6-I,31493366,L4,18,21517029
D0X1B,517029019,20230619,173609,1-H-6-1-I,31493366,L4,18,21517029
D0X1B,517029020,20230619,173609,1-H-9-9-I,31493366,L4,18,21517029
D0X1B,517029021,20230619,173609,6-V-17-12-I,31493366,L4,18,21517029
D0X1B,517029022,20230619,173609,4-V-13-1-I,31493366,L4,18,21517029
D0X1B,517029023,20230619,173609,2-H-15-7-I,31493366,L4,18,21517029
D0X1B,517029024,20230619,173609,6-V-8-14-I,31493366,L5,18,21517029
D0X1B,517029025,20230619,173609,4-V-23-1-I,31493366,L4,18,21517029
D0X1B,517029026,20230619,173609,1-H-7-14-I,31493366,L5,18,21517029
D0X1B,517029027,20230619,173609,5-V-8-3-I,31493366,L4,18,21517029
D0X1B,517029028,20230619,173609,6-H-11-1-I,31493366,L4,18,21517029
D0X1B,517029029,20230619,173609,2-V-23-1-I,31493366,L4,18,21517029
D0X1B,517029030,20230619,173609,2-V-28-7-I,31493366,L4,18,21517029
D0X1B,517029031,20230619,173609,5-H-12-10-I,31493366,L4,18,21517029
D0X1B,517029032,20230619,173609,3-V-19-2-I,31493366,L4,18,21517029
D0X1B,517029033,20230619,173609,3-H-5-11-I,31493366,L4,18,21517029
D0X1B,517029034,20230619,173609,6-V-7-9-I,31493366,L4,18,21517029
D0X1B,517029035,20230619,173609,1-H-4-12-I,31493366,L4,18,21517029
D0X1B,517029036,20230619,173609,3-V-13-13-I,31493366,L4,18,21517029
D0X1B,517029037,20230619,173609,2-H-29-3-I,31493366,L4,18,21517029
D0X1B,517029038,20230619,173609,4-V-20-12-I,31493366,L4,18,21517029
D0X1B,517029039,20230619,173609,4-H-18-11-I,31493366,L4,18,21517029
D0X1B,517029040,20230619,173609,5-H-13-11-I,31493366,L4,18,21517029
D23NA,517024001,20230619,204155,4-V-8-14-I,32223914,L5,32,21517024
D23NA,517024002,20230619,204155,5-H-6-3-I,32223914,L4,32,21517024
D23NA,517024003,20230619,204155,2-V-5-3-I,32223914,L4,32,21517024
D23NA,517024004,20230619,204155,5-H-9-7-I,32223914,L4,32,21517024
D23NA,517024005,20230619,204155,2-H-8-9-I,32223914,L4,32,21517024
D23NA,517024006,20230619,204155,2-H-9-1-I,32223914,L4,32,21517024
D23NA,517024007,20230619,204155,4-H-13-2-I,32223914,L4,32,21517024
D23NA,517024008,20230619,204155,6-V-8-10-I,32223914,L4,32,21517024
D23NA,517024009,20230619,204155,2-V-9-13-I,32223914,L4,32,21517024
D23NA,517024010,20230619,204155,3-V-6-7-I,32223914,L4,32,21517024
D23NA,517024011,20230619,204155,2-V-8-6-I,32223914,L4,32,21517024
D23NA,517024012,20230619,204155,1-V-6-7-I,32223914,L4,32,21517024
D23NA,517024013,20230619,204155,5-H-11-2-I,32223914,L4,32,21517024
DAX3A,13561090,20230619,104654,6-H-19-9-I,31460828,L3,960,
DAX3A,135636021,20230619,183004,4-H-39-5-I,31460828,L3,960,80728636
DAX3A,135636022,20230619,183004,6-V-28-14-I,31460828,L3,960,80728636
DAX3A,135636023,20230619,183004,1-V-16-5-I,31460828,L3,960,80728636
DAX3A,135636024,20230619,183004,1-H-12-9-I,31460828,L3,960,80728636
DAX3A,135636025,20230619,183004,3-H-35-12-I,31460828,L3,960,80728636
DAX3A,135636026,20230619,183004,1-H-21-8-I,31460828,L3,960,80728636
DAX3A,135636027,20230619,183004,2-H-31-13-I,31460828,L3,960,80728636
DAX3A,135636028,20230619,183004,1-V-17-11-I,31460828,L3,960,80728636
DAX3A,135636029,20230619,183004,4-H-38-5-I,31460828,L3,960,80728636
DAX3A,135636030,20230619,183004,4-V-30-1-I,31460828,L3,960,80728636
DAX3A,135636031,20230619,183004,2-H-10-8-I,31460828,L3,960,80728636
DAX3A,135636032,20230619,183004,6-H-9-7-I,31460828,L3,960,80728636
DAX3A,135636033,20230619,183004,5-V-25-2-I,31460828,L3,960,80728636
DAX3A,135636034,20230619,183004,2-H-31-3-I,31460828,L3,960,80728636
DAX3A,135636035,20230619,183004,1-V-18-14-I,31460828,L3,960,80728636
DAX3A,135636036,20230619,183004,4-H-29-11-I,31460828,L3,960,80728636
DAX3A,135636047,20230619,183004,3-H-36-4-I,32298864,L3,960,80728637
DAX3A,135636048,20230619,183004,4-H-39-10-I,32298864,L3,960,80728637
DAX3A,135636049,20230619,183004,2-V-36-14-I,32298864,L3,960,80728637
DAX3A,135636050,20230619,183004,5-V-31-3-I,32298864,L3,960,80728637
DAX3A,135636051,20230619,183004,4-H-40-5-I,32298864,L3,960,80728637
DAX3A,135636052,20230619,183004,6-V-10-4-I,32298864,L3,960,80728637
DNHPA,131915761,20230619,142708,4-V-20-7-I,32249178,L3,768,53736416
DNHPA,131915762,20230619,142708,6-H-14-7-I,32249178,L3,768,53736416
DNHPA,131915763,20230619,142708,1-V-11-5-I,32249178,L3,768,53736416
DNHPA,131915764,20230619,142708,5-H-31-6-I,32249178,L3,768,53736416
DNHPA,131915765,20230619,142708,5-V-31-10-I,32249178,L3,768,53736416
DNHPA,131915766,20230619,142708,6-H-12-11-I,32249178,L3,768,53736416
DNHPA,131915767,20230619,142708,5-V-31-13-I,32249178,L3,768,53736416
DNHPA,131915768,20230619,142708,3-V-32-6-I,32249178,L3,768,53736416
DNHPA,131915769,20230619,142708,1-H-3-13-I,32249178,L3,768,53736416
DP5UA,3115382,20230619,113412,3-V-11-4-I,32267911,L2,60,80097559
DP5UA,3142236,20230619,113412,4-V-2-7-I,32312069,L4,36,80097560
DP5UA,3142882,20230619,113412,6-V-1-9-I,32312069,L4,36,80097560
DP5UA,3143394,20230619,113412,3-V-10-1-I,32312069,L4,36,80097560
DP5UA,3143658,20230619,113412,4-V-3-10-I,32312069,L4,36,80097560
DP5UA,3144044,20230619,113412,6-H-8-6-I,32312069,L4,36,80097560
DP5UA,3144609,20230619,113412,6-H-7-2-I,32312069,L4,36,80097560
DP5UA,3144845,20230619,113412,4-H-6-6-I,32312069,L4,36,80097560
DP5UA,3145151,20230619,113412,6-H-6-1-I,32312069,L4,36,80097560
DP5UA,3145290,20230619,113412,3-V-10-6-I,32312069,L4,36,80097560
DP5UA,3145552,20230619,113412,6-H-4-12-I,32312069,L4,36,80097560
DP5UA,3145929,20230619,113412,5-V-2-10-I,32312069,L4,36,80097560
DP5UA,3146398,20230619,113412,1-H-3-1-I,32312069,L4,36,80097560
DP5UA,3146828,20230619,113412,5-H-3-2-I,32312069,L4,36,80097560
DP5UA,3147123,20230619,113412,2-V-6-1-I,32312069,L4,36,80097560
DP5UA,3147503,20230619,113412,5-H-3-14-I,32312069,L5,36,80097560
DP5UA,3147677,20230619,113412,2-H-9-10-I,32312069,L4,36,80097560
DP5UA,3147928,20230619,113412,3-V-10-12-I,32312069,L4,36,80097560
DP5UA,3148184,20230619,113412,1-V-5-9-I,32312069,L4,36,80097560
DP5UA,3148422,20230619,113412,3-V-11-7-I,32312069,L4,36,80097560
DP5UA,3148668,20230619,113412,2-V-10-6-I,32312069,L4,36,80097560
DP5UA,3149010,20230619,113412,2-H-13-6-I,32312069,L4,36,80097560
DP5UA,3149477,20230619,113412,4-H-8-1-I,32312069,L4,36,80097560
DP5UA,3154599,20230619,113412,6-V-4-11-I,32312069,L4,36,80097560
DP5UA,3155057,20230619,113412,4-V-7-10-I,32312069,L4,36,80097560
DP5UA,3155385,20230619,113412,4-H-4-9-I,32312069,L4,36,80097560
DP5UA,3158620,20230619,113412,3-H-33-3-I,32267911,L3,60,80097559
DP5UA,3159093,20230619,113412,1-V-13-10-I,32267911,L2,60,80097559
DP5UA,3159434,20230619,113412,4-H-42-3-I,32267911,L2,60,80097559
DP5UA,3159729,20230619,113412,5-V-10-10-I,32267911,L2,60,80097559
DP5UA,3160002,20230619,113412,1-V-22-6-I,32267911,L2,60,80097559
DP5UA,3160049,20230619,113412,6-H-2-3-I,32267911,L2,60,80097559
DP5UA,3160314,20230619,113412,2-V-17-11-I,32267911,L2,60,80097559
DP5UA,3160675,20230619,113412,4-V-4-4-I,32298333,L3,50,80097558
DP5UA,3160765,20230619,113412,4-H-4-10-I,32267911,L2,60,80097559
DP5UA,3160968,20230619,113412,6-V-16-4-I,32267911,L2,60,80097559
DP5UA,3161013,20230619,113412,4-H-25-8-I,32298333,L3,60,80097558
DP5UA,3161917,20230619,113412,1-V-25-12-I,32267911,L2,60,80097559
DP5UA,3162214,20230619,113412,5-H-8-10-I,32298333,L3,60,80097558
DP5UA,3162372,20230619,113412,6-H-2-13-I,32298333,L3,60,80097558
DP5UA,3162917,20230619,113412,2-V-18-14-I,32267911,L2,60,80097559
DP5UA,3163725,20230619,113412,6-V-20-14-I,32298333,L3,60,80097558
DP5UA,3164298,20230619,113412,4-H-25-4-I,32298333,L3,60,80097558
DP5UA,3164612,20230619,113412,4-V-19-8-I,32267911,L2,60,80097559
DP5UA,3165374,20230619,113412,3-H-6-2-I,32267911,L2,60,80097559
DP5UA,3165524,20230619,113412,6-H-21-13-I,32298333,L3,60,80097558
DP5UA,3166140,20230619,113412,1-H-1-10-I,32267911,L2,60,80097559
DP5UA,3166165,20230619,113412,6-H-22-2-I,32298333,L3,60,80097558
DP5UA,3166304,20230619,113412,6-H-22-9-I,32267911,L2,60,80097559
DP5UA,3166461,20230619,113412,4-V-25-12-I,32298333,L3,60,80097558
DP5UA,3166694,20230619,113412,5-H-36-11-I,32267911,L2,60,80097559
DP5UA,3166847,20230619,113412,2-H-23-3-I,32298333,L3,60,80097558
DP5UA,3167042,20230619,113412,1-H-13-11-I,32298333,L3,60,80097558
DP5UA,3167096,20230619,113412,5-V-36-10-I,32267911,L2,60,80097559
DP5UA,3167288,20230619,113412,6-H-35-5-I,32267911,L2,60,80097559
DP5UA,3167475,20230619,113412,2-H-19-13-I,32298333,L3,60,80097558
DP5UA,3167658,20230619,113412,2-V-38-11-I,32267911,L2,60,80097559
DP5UA,3167747,20230619,113412,4-H-29-7-I,32298333,L3,60,80097558
DP5UA,3168011,20230619,113412,5-V-21-14-I,32298333,L3,60,80097558
DP5UA,3168113,20230619,113412,6-V-11-10-I,32267911,L2,60,80097559
DP5UA,3168282,20230619,113412,6-H-3-7-I,32267911,L2,60,80097559
DP5UA,3168409,20230619,113412,6-V-32-11-I,32267911,L2,60,80097559
DP5UA,3168459,20230619,113412,6-H-22-8-I,32298333,L3,60,80097558
DP5UA,3168629,20230619,113412,2-H-15-6-I,32267911,L2,60,80097559
DP5UA,3168825,20230619,113412,4-V-26-12-I,32298333,L3,60,80097558
DP5UA,3169204,20230619,113412,2-V-9-8-I,32267911,L2,60,80097559
DP5UA,3169234,20230619,113411,4-H-2-13-I,32140004,L4,240,80097562
DP5UA,3169251,20230619,113412,3-H-18-11-I,32298333,L3,60,80097558
DP5UA,3169291,20230619,113412,4-H-19-8-I,32298333,L3,60,80097558
DP5UA,3169656,20230619,113412,6-H-3-4-I,32267911,L2,60,80097559
DP5UA,3169659,20230619,113412,1-V-8-4-I,32267911,L2,60,80097559
DP5UA,3169831,20230619,113412,3-V-12-12-I,32267911,L2,60,80097559
DP5UA,3170026,20230619,113412,4-H-13-1-I,32267911,L2,60,80097559
DP5UA,3170142,20230619,113412,1-H-25-1-I,32267911,L2,60,80097559
DP5UA,3170451,20230619,113412,1-H-15-8-I,32298333,L3,60,80097558
DP5UA,3170830,20230619,113412,6-V-5-8-I,32298333,L3,60,80097558
DP5UA,3171315,20230619,113412,3-V-11-10-I,32298333,L4,60,80097558
DP5UA,3171523,20230619,113412,1-H-14-12-I,32298333,L3,60,80097558
DP5UA,3171955,20230619,113412,6-V-13-8-I,32298333,L3,60,80097558
DP5UA,3172189,20230619,113412,5-V-17-8-I,32298333,L3,60,80097558
DP5UA,3172435,20230619,113412,2-V-16-3-I,32298333,L3,60,80097558
DP5UA,3172715,20230619,113411,2-V-5-6-I,32140004,L4,240,80097562
DP5UA,3172772,20230619,113412,3-H-16-11-I,32298333,L3,60,80097558
DP5UA,3173067,20230619,113412,2-H-15-4-I,32298333,L3,60,80097558
DP5UA,3173486,20230619,113412,5-H-21-7-I,32298333,L3,60,80097558
DP5UA,3174017,20230619,113412,2-H-25-4-I,32298333,L3,60,80097558
DP5UA,3175024,20230619,113412,6-V-16-5-I,32298333,L3,60,80097558
DP5UA,3176371,20230619,113412,4-V-25-1-I,32298333,L3,60,80097558
DP5UA,3182153,20230619,113411,6-V-5-9-I,32140004,L4,240,80097562
DQA1A,10049542,20230619,120130,6-H-13-13-I,31316089,L4,11200,87247061
DQA1A,10049543,20230619,120130,3-H-11-13-I,31316089,L4,11200,87247061
DQA1A,10049544,20230619,120130,2-H-9-13-I,31316093,L4,9600,87247061
DQA1A,10049545,20230619,120130,6-H-7-10-I,31316092,L4,9600,87247061
DQA1A,10049546,20230619,120130,5-V-19-1-I,31316103,L4,9600,87247061
DQA1A,10049547,20230619,120130,6-V-26-10-I,31316112,L4,3520,87247061
DQA1A,10049548,20230619,120130,2-V-1-9-I,32213552,L4,9600,87247061
DQA1A,10049549,20230619,120130,6-V-6-3-I,31375039,L4,11200,87247061
DQA1A,10049550,20230619,120130,2-H-12-3-I,31375039,L4,11200,87247061
DQA1A,10049551,20230619,120130,6-H-30-1-I,31375102,L4,9600,87247061
DQA1A,10049552,20230619,120130,2-V-14-9-I,31375102,L4,9600,87247061
DQA1A,10049553,20230619,120130,1-V-3-2-I,31375132,L4,3520,87247061
DQA1A,10049554,20230619,120130,1-V-7-13-I,31375132,L4,3520,87247061
DQA1A,10049555,20230619,120130,3-V-10-3-I,32213553,L4,9600,87247061
DQA1A,10049556,20230619,120130,3-H-12-2-I,32224532,L4,9600,87247061
DSRUA,103257574,20230619,95827,3-H-38-11-I,31320541,L4,640,
DTPSA,651049347,20230619,115507,6-H-1-9-I,32202461,L4,480,2859339
DTPSA,651049560,20230619,115507,3-V-2-9-I,32202461,L4,480,2859339
DVLCC,180371909,20230619,72007,3-V-33-1-Y,31359414,K3,72,43418773
DVLCC,180371910,20230619,72007,6-H-37-2-Y,31359414,K3,72,43418773
DVLCC,180470934,20230619,72007,1-H-25-3-Y,31359414,K3,72,43418773
DVLCC,180797463,20230619,72007,6-V-32-12-Y,31359414,K3,72,43418773
DVLCC,180797464,20230619,72007,2-V-29-2-I,31359414,K3,72,43418773
DVLCC,180797465,20230619,72007,4-V-46-9-I,31359414,K3,72,43418773
DVLCC,180797466,20230619,72007,5-H-2-5-Y,31359414,K3,72,43418773
DVLCC,180797467,20230619,72007,3-H-38-9-Y,31359414,K3,72,43418773
DVLCC,180797468,20230619,72007,2-H-13-9-Y,31359414,K3,72,43418773
DVLCC,180797469,20230619,72007,2-V-13-5-Y,31359414,K3,72,43418773
DVLCC,180797470,20230619,72007,6-V-32-12-I,31359414,K3,72,43418773
DVLCC,180832750,20230619,72007,2-H-21-7-Y,31359414,K3,72,43418773
DVLCC,180832751,20230619,72007,5-H-7-6-Y,31359414,K3,72,43418773
DVLCC,180832752,20230619,72007,4-V-25-14-Y,31359414,K3,72,43418773
DVLCC,180832753,20230619,72007,1-V-15-6-I,31359414,K3,72,43418773
DVLCC,180832754,20230619,72007,5-H-14-6-I,31359414,L4,72,43418773
DVLCC,180832755,20230619,72007,4-V-46-6-I,31359414,K3,72,43418773
DVLCC,180832756,20230619,72007,4-H-42-5-Y,31359414,K3,72,43418773
DVLCC,180848475,20230619,72007,2-V-38-4-I,31359414,K3,72,43418773
DVLCC,180848476,20230619,72007,3-H-7-5-Y,31359414,K3,72,43418773
DVLCC,180848477,20230619,72007,2-V-38-6-Y,31359414,K3,72,43418773
DVLCC,180848478,20230619,72007,2-V-35-13-I,31359414,K3,72,43418773
DVLCC,180848479,20230619,72007,2-H-33-4-Y,31359414,K3,72,43418773
DVLCC,180848480,20230619,72007,5-H-18-5-I,31359414,K3,72,43418773
DVLCC,180863793,20230619,72007,3-H-16-7-I,31359414,K3,72,43418773
DVLCC,180863794,20230619,72007,2-V-13-5-I,31359414,K3,72,43418773
DVLCC,180863795,20230619,72007,4-H-46-9-I,31359414,K3,72,43418773
DVLCC,180863796,20230619,72007,2-V-29-2-Y,31359414,K3,72,43418773
DVLCC,180863797,20230619,72007,4-V-46-8-Y,31359414,K3,72,43418773
DVLCC,180863798,20230619,72007,1-H-24-2-Y,31359414,K3,72,43418773
DVLCC,180863799,20230619,72007,2-V-35-13-Y,31359414,K3,72,43418773
DVLCC,180863800,20230619,72007,3-H-7-5-I,31359414,K3,72,43418773
DVLCC,180877423,20230619,72007,5-V-30-4-Y,31359414,K3,72,43418773
DVLCC,180877424,20230619,72007,2-H-30-13-Y,31359414,K3,72,43418773
DVLCC,180877426,20230619,72007,1-H-24-2-I,31359414,K3,72,43418773
DVLCC,180877427,20230619,72007,5-V-29-11-I,31359414,K3,72,43418773
DVLCC,180877429,20230619,72007,3-H-11-3-Y,31359414,K3,72,43418773
DVLCC,180892462,20230619,72007,3-H-33-1-I,31359414,K3,72,43418773
DVLCC,180892463,20230619,72007,5-V-24-4-Y,31359414,K3,72,43418773
DVLCC,180892464,20230619,72007,6-H-32-4-Y,31359414,K3,72,43418773
DVLCC,180892466,20230619,72007,4-V-46-6-Y,31359414,K3,72,43418773
DVLCC,180892467,20230619,72007,2-H-30-13-I,31359414,K3,72,43418773
DVLCC,180906835,20230619,72007,3-V-33-1-I,31359414,K3,72,43418773
DVLCC,180906837,20230619,72007,5-V-30-4-I,31359414,K3,72,43418773
DVLCC,180923959,20230619,72007,1-V-6-4-I,31359414,K3,72,43418773
DVLCC,180923960,20230619,72007,4-V-46-8-I,31359414,K3,72,43418773
DVLCC,180923963,20230619,72007,3-H-33-1-Y,31359414,K3,72,43418773
DVLCC,180923964,20230619,72007,3-V-28-10-I,31359414,L4,72,43418773
DVLCC,180938102,20230619,72007,2-H-13-9-I,31359414,K3,72,43418773
DVLCC,180938103,20230619,72007,3-V-23-5-Y,31359414,K3,72,43418773
F6W7A,27372684,20230619,110314,5-H-4-1-I,32255064,L4,768,85646441
F6W7A,27372685,20230619,110314,4-H-3-1-I,32255064,L4,768,85646441
F6W7A,27372686,20230619,110314,1-V-2-12-I,32255064,L4,768,85646441
F6W7A,27372687,20230619,110314,3-H-1-11-I,32255064,L4,768,85646441
GJPWF,204561722,20230619,152106,5-V-12-14-I,32140074,L5,72,575570
GJPWF,204561723,20230619,152106,3-H-13-6-I,32140074,L4,72,575570
GJPWF,204561724,20230619,152106,5-V-5-14-I,32140074,L5,72,575570
GJPWF,204561725,20230619,152106,1-H-14-14-I,32140074,L5,72,575570
GJPWF,204561726,20230619,152106,5-H-1-14-I,32140074,L5,72,575570
GJPWF,204561727,20230619,152106,6-V-6-9-I,32140074,L4,72,575570
GJPWF,204561728,20230619,152106,3-H-31-14-I,32140074,L5,72,575570
GJPWF,204561730,20230619,152106,6-V-2-14-I,32140074,L5,72,575570
GJPWF,204561731,20230619,152106,2-H-8-1-I,32140074,L4,72,575570
GJPWF,204561732,20230619,152106,1-H-8-14-I,32140074,L5,72,575570
GJPWF,204561733,20230619,152106,4-V-4-14-I,32140074,L5,72,575570
GJPWF,204561734,20230619,152106,1-H-17-14-I,32140076,L5,72,575570
GJPWF,204561735,20230619,152106,2-H-7-10-I,32140076,L4,72,575570
H82NE,619436950,20230619,132302,3-V-1-12-I,31430880,L4,1216,23006319
M7PNC,50978874,20230619,183508,5-H-13-14-I,32313616,L4,160,72202757
M7PNC,50978875,20230619,183508,1-H-5-10-I,32313616,L4,160,72202757
M7PNC,50978876,20230619,183508,3-V-24-7-I,32313616,L4,160,72202757
M7PNC,50978877,20230619,183508,3-H-12-11-I,32313616,L4,160,72202757
M7PNC,50978878,20230619,183508,2-H-26-12-I,32313616,L4,160,72202757
M7PNC,50978879,20230619,183508,3-H-13-2-I,32313616,L4,160,72202757
M7PNC,50978880,20230619,183508,6-V-27-13-I,32313616,L4,160,72202757
M7PNC,50978881,20230619,183508,6-H-34-7-I,32313616,L4,160,72202757
M7PNC,50978882,20230619,183508,2-V-22-10-I,32313616,L4,160,72202757
M7PNC,50978883,20230619,183508,6-V-17-3-I,32313616,L4,160,72202757
ND04G,204561598,20230619,152105,6-V-22-9-I,32278200,L2,3600,575558
ND04G,204561599,20230619,152105,3-H-21-4-I,31491736,L2,3600,575558
ND04G,204561600,20230619,152105,1-H-10-4-I,31491637,L2,3600,575558
ND04L,204561661,20230619,152105,4-V-23-8-I,31441011,L2,2160,575565
ND04P,204561612,20230619,152106,3-V-11-13-I,31491073,L4,2880,575563
Q8WGE,446324268,20230619,115507,6-H-6-4-I,31491846,L1,1920,2859186
33186,70219,20230620,41143,5-V-19-10-I,32267625,L3,5400,
33186,70228,20230620,72908,4-H-38-3-I,32298317,K2,18000,
33186,70231,20230620,73549,6-H-23-9-I,32298299,L3,76,
33186,70235,20230620,74243,3-H-28-6-I,32382110,L3,720,
33186,70237,20230620,74415,2-H-32-8-I,32298299,L3,76,
33186,70260,20230620,83606,6-H-6-11-I,32397300,L4,18,
33186,70268,20230620,84546,4-V-3-7-I,32397300,L4,18,
33186,70269,20230620,84758,4-V-3-12-I,32397300,L4,18,
33186,70270,20230620,92220,6-H-7-11-I,32252284,L4,120,
33186,70275,20230620,92515,6-V-9-12-I,32397300,L4,18,
33186,70277,20230620,92651,6-V-13-13-I,32397300,L4,18,
33186,70280,20230620,93039,4-V-4-3-I,32397300,L4,18,
33186,70281,20230620,94314,3-H-2-3-I,32397300,L4,18,
33186,70282,20230620,101147,4-H-20-14-I,32397300,L5,18,
33186,70283,20230620,101211,6-V-10-6-I,32397300,L4,18,
33186,70284,20230620,123725,2-V-5-9-I,32397300,L4,18,
33186,70285,20230620,123913,4-H-4-12-I,32397300,L4,18,
33186,70329,20230620,110620,1-V-3-3-I,31430247,L4,48000,
33186,70353,20230620,123554,1-V-2-11-I,32252284,L4,120,
33186,70361,20230620,124021,4-H-4-13-I,32397300,L4,18,
33186,70362,20230620,125330,6-H-11-10-I,32397300,L4,18,
